document,topicId,distribution,period
6967,1,0.4419,11
6968,0,0.5158,11
6968,1,0.4842,11
6969,0,0.267,11
6969,1,0.733,11
6970,0,0.3751,11
6970,1,0.6249,11
6971,0,0.5839,11
6971,1,0.4161,11
6972,0,0.4113,11
6972,1,0.5887,11
6973,0,0.2318,11
6973,1,0.7682,11
6974,0,0.3401,11
6974,1,0.6599,11
6975,0,0.2234,11
6975,1,0.7766,11
6976,0,0.3751,11
6976,1,0.6249,11
6977,0,0.3282,11
6977,1,0.6718,11
6978,0,0.5879,11
6978,1,0.4121,11
6979,0,0.3796,11
6979,1,0.6204,11
6980,0,0.5001,11
6980,1,0.4999,11
6981,0,0.4962,11
6981,1,0.5038,11
6982,0,0.2503,11
6982,1,0.7497,11
6983,0,0.6319,11
6983,1,0.3681,11
6984,0,0.6621,11
6984,1,0.3379,11
6985,0,0.5935,11
6985,1,0.4065,11
6986,0,0.7993,11
6986,1,0.2007,11
6987,0,0.3696,11
6987,1,0.6304,11
6988,0,0.3412,11
6988,1,0.6588,11
6989,0,0.5214,11
6989,1,0.4786,11
6990,0,0.553,11
6990,1,0.447,11
6991,0,0.6248,11
6991,1,0.3752,11
6992,0,0.3751,11
6992,1,0.6249,11
6993,0,0.6826,11
6993,1,0.3174,11
6994,0,0.6371,11
6994,1,0.3629,11
6995,0,0.2042,11
6995,1,0.7958,11
6996,0,0.4538,11
6996,1,0.5462,11
6997,0,0.4001,11
6997,1,0.5999,11
6998,0,0.3548,11
6998,1,0.6452,11
6999,0,0.4331,11
6999,1,0.5669,11
7000,0,0.312,11
7000,1,0.688,11
7001,0,0.1183,11
7001,1,0.8817,11
7002,0,0.2489,11
7002,1,0.7511,11
7003,0,0.1695,11
7003,1,0.8305,11
7004,0,0.209,11
7004,1,0.791,11
7005,0,0.1,11
7005,1,0.9,11
7006,0,0.1782,11
7006,1,0.8218,11
7007,0,0.3518,11
7007,1,0.6482,11
7008,0,0.2413,11
7008,1,0.7587,11
7009,0,0.3898,11
7009,1,0.6102,11
7010,0,0.1062,11
7010,1,0.8938,11
7011,0,0.1942,11
7011,1,0.8058,11
7012,0,0.3221,11
7012,1,0.6779,11
7013,0,0.0947,11
7013,1,0.9053,11
7014,0,0.641,11
7014,1,0.359,11
7015,0,0.5109,11
7015,1,0.4891,11
7016,0,0.5169,11
7016,1,0.4831,11
7017,0,0.4193,11
7017,1,0.5807,11
7018,0,0.2188,11
7018,1,0.7812,11
7019,0,0.1308,11
7019,1,0.8692,11
7020,0,0.5691,11
7020,1,0.4309,11
7021,0,0.1644,11
7021,1,0.8356,11
7022,0,0.5,11
7022,1,0.5,11
7023,0,0.3362,11
7023,1,0.6638,11
7024,0,0.888,11
7024,1,0.112,11
7025,0,0.0612,11
7025,1,0.9388,11
7026,0,0.3784,11
7026,1,0.6216,11
7027,0,0.1189,11
7027,1,0.8811,11
7028,0,0.294,11
7028,1,0.706,11
7029,0,0.1332,11
7029,1,0.8668,11
7030,0,0.2612,11
7030,1,0.7388,11
7031,0,0.0741,11
7031,1,0.9259,11
7032,0,0.3276,11
7032,1,0.6724,11
7033,0,0.1739,11
7033,1,0.8261,11
7034,0,0.4875,11
7034,1,0.5125,11
7035,0,0.1869,11
7035,1,0.8131,11
7036,0,0.1863,11
7036,1,0.8137,11
7037,0,0.3078,11
7037,1,0.6922,11
7038,0,0.2402,11
7038,1,0.7598,11
7039,0,0.6142,11
7039,1,0.3858,11
7040,0,0.5114,11
7040,1,0.4886,11
7041,0,0.5517,11
7041,1,0.4483,11
7042,0,0.4815,11
7042,1,0.5185,11
7043,0,0.3205,11
7043,1,0.6795,11
7044,0,0.6838,11
7044,1,0.3162,11
7045,0,0.3607,11
7045,1,0.6393,11
7046,0,0.5347,11
7046,1,0.4653,11
7047,0,0.603,11
7047,1,0.397,11
7048,0,0.391,11
7048,1,0.609,11
7049,0,0.5262,11
7049,1,0.4738,11
7050,0,0.6112,11
7050,1,0.3888,11
7051,0,0.3154,11
7051,1,0.6846,11
7052,0,0.7099,11
7052,1,0.2901,11
7053,0,0.6207,11
7053,1,0.3793,11
7054,0,0.5789,11
7054,1,0.4211,11
7055,0,0.9986,11
7055,1,0.0014,11
7056,0,0.5655,11
7056,1,0.4345,11
7057,0,0.457,11
7057,1,0.543,11
7058,0,0.4002,11
7058,1,0.5998,11
7059,0,0.3638,11
7059,1,0.6362,11
7060,0,0.4426,11
7060,1,0.5574,11
7061,0,0.6952,11
7061,1,0.3048,11
7062,0,0.7999,11
7062,1,0.2001,11
7063,0,0.5918,11
7063,1,0.4082,11
7064,0,0.5999,11
7064,1,0.4001,11
7065,0,0.714,11
7065,1,0.286,11
7066,0,0.2703,11
7066,1,0.7297,11
7067,0,0.6238,11
7067,1,0.3762,11
7068,0,0.615,11
7068,1,0.385,11
7069,0,0.4168,11
7069,1,0.5832,11
7070,0,0.4827,11
7070,1,0.5173,11
7071,0,0.3749,11
7071,1,0.6251,11
7072,0,0.8819,11
7072,1,0.1181,11
7073,0,0.4075,11
7073,1,0.5925,11
7074,0,0.7811,11
7074,1,0.2189,11
7075,0,0.657,11
7075,1,0.343,11
7076,0,0.3748,11
7076,1,0.6252,11
7077,0,0.0907,11
7077,1,0.9093,11
7078,0,0.4439,11
7078,1,0.5561,11
7079,0,0.2312,11
7079,1,0.7688,11
7080,0,0.4301,11
7080,1,0.5699,11
7081,0,0.5624,11
7081,1,0.4376,11
7082,0,0.3752,11
7082,1,0.6248,11
7083,0,0.4032,11
7083,1,0.5968,11
7084,0,0.616,11
7084,1,0.384,11
7085,0,0.7056,11
7085,1,0.2944,11
7086,0,0.6825,11
7086,1,0.3175,11
7087,0,0.6999,11
7087,1,0.3001,11
7088,0,0.7019,11
7088,1,0.2981,11
7089,0,0.7108,11
7089,1,0.2892,11
7090,0,0.5102,11
7090,1,0.4898,11
7091,0,0.4612,11
7091,1,0.5388,11
7092,0,0.2164,11
7092,1,0.7836,11
7093,0,0.3016,11
7093,1,0.6984,11
7094,0,0.1299,11
7094,1,0.8701,11
7095,0,0.0828,11
7095,1,0.9172,11
7096,0,0.4182,11
7096,1,0.5818,11
7097,0,0.7272,11
7097,1,0.2728,11
7098,0,0.5871,11
7098,1,0.4129,11
7099,0,0.3431,11
7099,1,0.6569,11
7100,0,0.4807,11
7100,1,0.5193,11
7101,0,0.6152,11
7101,1,0.3848,11
7102,0,0.3233,11
7102,1,0.6767,11
7103,0,0.6475,11
7103,1,0.3525,11
7104,0,0.6315,11
7104,1,0.3685,11
7105,0,0.4631,11
7105,1,0.5369,11
7106,0,0.5625,11
7106,1,0.4375,11
7107,0,0.6595,11
7107,1,0.3405,11
7108,0,0.5249,11
7108,1,0.4751,11
7109,0,0.6249,11
7109,1,0.3751,11
7110,0,0.6625,11
7110,1,0.3375,11
7111,0,0.6662,11
7111,1,0.3338,11
7112,0,0.7352,11
7112,1,0.2648,11
7113,0,0.6892,11
7113,1,0.3108,11
7114,0,0.7651,11
7114,1,0.2349,11
7115,0,0.8029,11
7115,1,0.1971,11
7116,0,0.6777,11
7116,1,0.3223,11
7117,0,0.518,11
7117,1,0.482,11
7118,0,0.6499,11
7118,1,0.3501,11
7119,0,0.7321,11
7119,1,0.2679,11
7120,0,0.4397,11
7120,1,0.5603,11
7121,0,0.9044,11
7121,1,0.0956,11
7122,0,0.5384,11
7122,1,0.4616,11
7123,0,0.4106,11
7123,1,0.5894,11
7124,0,0.52,11
7124,1,0.48,11
7125,0,0.4796,11
7125,1,0.5204,11
7126,0,0.1778,11
7126,1,0.8222,11
7127,0,0.1241,11
7127,1,0.8759,11
7128,0,0.1853,11
7128,1,0.8147,11
7129,0,0.3083,11
7129,1,0.6917,11
7130,0,0.6101,11
7130,1,0.3899,11
7131,0,0.4616,11
7131,1,0.5384,11
7132,0,0.4978,11
7132,1,0.5022,11
7133,0,0.6996,11
7133,1,0.3004,11
7134,0,0.4999,11
7134,1,0.5001,11
7135,0,0.7748,11
7135,1,0.2252,11
7136,0,0.3656,11
7136,1,0.6344,11
7137,0,0.3176,11
7137,1,0.6824,11
7138,0,0.4095,11
7138,1,0.5905,11
7139,0,0.2781,11
7139,1,0.7219,11
7140,0,0.2752,11
7140,1,0.7248,11
7141,0,0.3423,11
7141,1,0.6577,11
7142,0,0.6931,11
7142,1,0.3069,11
7143,0,0.1402,11
7143,1,0.8598,11
7144,0,0.632,11
7144,1,0.368,11
7145,0,0.5848,11
7145,1,0.4152,11
7146,0,0.2738,11
7146,1,0.7262,11
7147,0,0.264,11
7147,1,0.736,11
7148,0,0.6433,11
7148,1,0.3567,11
7149,0,0.5357,11
7149,1,0.4643,11
7150,0,0.6563,11
7150,1,0.3437,11
7151,0,0.2964,11
7151,1,0.7036,11
7152,0,0.3672,11
7152,1,0.6328,11
7153,0,0.8561,11
7153,1,0.1439,11
7154,0,0.7398,11
7154,1,0.2602,11
7155,0,0.422,11
7155,1,0.578,11
7156,0,0.5266,11
7156,1,0.4734,11
7157,0,0.3773,11
7157,1,0.6227,11
7158,0,0.6451,11
7158,1,0.3549,11
7159,0,0.2502,11
7159,1,0.7498,11
7160,0,0.2687,11
7160,1,0.7313,11
7161,0,0.375,11
7161,1,0.625,11
7162,0,0.2994,11
7162,1,0.7006,11
7163,0,0.1889,11
7163,1,0.8111,11
7164,0,0.1862,11
7164,1,0.8138,11
7165,0,0.0911,11
7165,1,0.9089,11
7166,0,0.2004,11
7166,1,0.7996,11
7167,0,0.2341,11
7167,1,0.7659,11
7168,0,0.1653,11
7168,1,0.8347,11
7169,0,0.1942,11
7169,1,0.8058,11
7170,0,0.4228,11
7170,1,0.5772,11
7171,0,0.1855,11
7171,1,0.8145,11
7172,0,0.3105,11
7172,1,0.6895,11
7173,0,0.1798,11
7173,1,0.8202,11
7174,0,0.2634,11
7174,1,0.7366,11
7175,0,0.3436,11
7175,1,0.6564,11
7176,0,0.5304,11
7176,1,0.4696,11
7177,0,0.1815,11
7177,1,0.8185,11
7178,0,0.2394,11
7178,1,0.7606,11
7179,0,0.2629,11
7179,1,0.7371,11
7180,0,0.1771,11
7180,1,0.8229,11
7181,0,0.3975,11
7181,1,0.6025,11
7182,0,0.158,11
7182,1,0.842,11
7183,0,0.2088,11
7183,1,0.7912,11
7184,0,0.2026,11
7184,1,0.7974,11
7185,0,0.5638,11
7185,1,0.4362,11
7186,0,0.4004,11
7186,1,0.5996,11
7187,0,0.2948,11
7187,1,0.7052,11
7188,0,0.4158,11
7188,1,0.5842,11
7189,0,0.3081,12
7189,1,0.6919,12
7190,0,0.2858,12
7190,1,0.7142,12
7191,0,0.4542,12
7191,1,0.5458,12
7192,0,0.3055,12
7192,1,0.6945,12
7193,0,0.1994,12
7193,1,0.8006,12
7194,0,0.4211,12
7194,1,0.5789,12
7195,0,0.5793,12
7195,1,0.4207,12
7196,0,0.6361,12
7196,1,0.3639,12
7197,0,0.396,12
7197,1,0.604,12
7198,0,0.1374,12
7198,1,0.8626,12
7199,0,0.4419,12
7199,1,0.5581,12
7200,0,0.3472,12
7200,1,0.6528,12
7201,0,0.4421,12
7201,1,0.5579,12
7202,0,0.5,12
7202,1,0.5,12
7203,0,0.0749,12
7203,1,0.9251,12
7204,0,0.3437,12
7204,1,0.6563,12
7205,0,0.1293,12
7205,1,0.8707,12
7206,0,0.2944,12
7206,1,0.7056,12
7207,0,0.3573,12
7207,1,0.6427,12
7208,0,0.6893,12
7208,1,0.3107,12
7209,0,0.5464,12
7209,1,0.4536,12
7210,0,0.4964,12
7210,1,0.5036,12
7211,0,0.3458,12
7211,1,0.6542,12
7212,0,0.4255,12
7212,1,0.5745,12
7213,0,0.2368,12
7213,1,0.7632,12
7214,0,0.5682,12
7214,1,0.4318,12
7215,0,0.4863,12
7215,1,0.5137,12
7216,0,0.3824,12
7216,1,0.6176,12
7217,0,0.1214,12
7217,1,0.8786,12
7218,0,0.2072,12
7218,1,0.7928,12
7219,0,0.5588,12
7219,1,0.4412,12
7220,0,0.2374,12
7220,1,0.7626,12
7221,0,0.4546,12
7221,1,0.5454,12
7222,0,0.3933,12
7222,1,0.6067,12
7223,0,0.2731,12
7223,1,0.7269,12
7224,0,0.4168,12
7224,1,0.5832,12
7225,0,0.52,12
7225,1,0.48,12
7226,0,0.445,12
7226,1,0.555,12
7227,0,0.4122,12
7227,1,0.5878,12
7228,0,0.3308,12
7228,1,0.6692,12
7229,0,0.6132,12
7229,1,0.3868,12
7230,0,0.4394,12
7230,1,0.5606,12
7231,0,0.4223,12
7231,1,0.5777,12
7232,0,0.3352,12
7232,1,0.6648,12
7233,0,0.3847,12
7233,1,0.6153,12
7234,0,0.1671,12
7234,1,0.8329,12
7235,0,0.1521,12
7235,1,0.8479,12
7236,0,0.2601,12
7236,1,0.7399,12
7237,0,0.1133,12
7237,1,0.8867,12
7238,0,0.0916,12
7238,1,0.9084,12
7239,0,0.2532,12
7239,1,0.7468,12
7240,0,0.1691,12
7240,1,0.8309,12
7241,0,0.3367,12
7241,1,0.6633,12
7242,0,0.3943,12
7242,1,0.6057,12
7243,0,0.1001,12
7243,1,0.8999,12
7244,0,0.3914,12
7244,1,0.6086,12
7245,0,0.257,12
7245,1,0.743,12
7246,0,0.2543,12
7246,1,0.7457,12
7247,0,0.2853,12
7247,1,0.7147,12
7248,0,0.0794,12
7248,1,0.9206,12
7249,0,0.2501,12
7249,1,0.7499,12
7250,0,0.353,12
7250,1,0.647,12
7251,0,0.3976,12
7251,1,0.6024,12
7252,0,0.2225,12
7252,1,0.7775,12
7253,0,0.5036,12
7253,1,0.4964,12
7254,0,0.4043,12
7254,1,0.5957,12
7255,0,0.5161,12
7255,1,0.4839,12
7256,0,0.2382,12
7256,1,0.7618,12
7257,0,0.3501,12
7257,1,0.6499,12
7258,0,0.3763,12
7258,1,0.6237,12
7259,0,0.2045,12
7259,1,0.7955,12
7260,0,0.5712,12
7260,1,0.4288,13
7261,0,0.19,13
7261,1,0.81,13
7262,0,0.2116,13
7262,1,0.7884,13
7263,0,0.3663,13
7263,1,0.6337,13
7264,0,0.3668,13
7264,1,0.6332,13
7265,0,0.5119,13
7265,1,0.4881,13
7266,0,0.4393,13
7266,1,0.5607,13
7267,0,0.6086,13
7267,1,0.3914,13
7268,0,0.6336,13
7268,1,0.3664,13
7269,0,0.6657,13
7269,1,0.3343,13
7270,0,0.5129,13
7270,1,0.4871,13
7271,0,0.4092,13
7271,1,0.5908,13
7272,0,0.5,13
7272,1,0.5,13
7273,0,0.593,13
7273,1,0.407,13
7274,0,0.7269,13
7274,1,0.2731,13
7275,0,0.998,13
7275,1,0.002,13
7276,0,0.6503,13
7276,1,0.3497,13
7277,0,0.7094,13
7277,1,0.2906,13
7278,0,0.944,13
7278,1,0.056,13
7279,0,0.8199,13
7279,1,0.1801,13
7280,0,0.6464,13
7280,1,0.3536,13
7281,0,0.5591,13
7281,1,0.4409,13
7282,0,0.2006,13
7282,1,0.7994,13
7283,0,0.392,13
7283,1,0.608,13
7284,0,0.6139,13
7284,1,0.3861,13
7285,0,0.9113,13
7285,1,0.0887,13
7286,0,0.7137,13
7286,1,0.2863,13
7287,0,0.4475,13
7287,1,0.5525,13
7288,0,0.7269,13
7288,1,0.2731,13
7289,0,0.476,13
7289,1,0.524,13
7290,0,0.4418,13
7290,1,0.5582,13
7291,0,0.3784,13
7291,1,0.6216,13
7292,0,0.6061,13
7292,1,0.3939,13
7293,0,0.8561,13
7293,1,0.1439,13
7294,0,0.6976,13
7294,1,0.3024,13
7295,0,0.6664,13
7295,1,0.3336,13
7296,0,0.6562,13
7296,1,0.3438,13
7297,0,0.7427,13
7297,1,0.2573,13
7298,0,0.6672,13
7298,1,0.3328,13
7299,0,0.6665,13
7299,1,0.3335,13
7300,0,0.68,13
7300,1,0.32,13
7301,0,0.8324,13
7301,1,0.1676,13
7302,0,0.9541,13
7302,1,0.0459,13
7303,0,0.8561,13
7303,1,0.1439,13
7304,0,0.7633,13
7304,1,0.2367,13
7305,0,0.7332,13
7305,1,0.2668,13
7306,0,0.959,13
7306,1,0.041,13
7307,0,0.5674,13
7307,1,0.4326,13
7308,0,0.6152,13
7308,1,0.3848,13
7309,0,0.5503,13
7309,1,0.4497,13
7310,0,0.6569,13
7310,1,0.3431,13
7311,0,0.6544,13
7311,1,0.3456,13
7312,0,0.9044,13
7312,1,0.0956,13
7313,0,0.4646,13
7313,1,0.5354,13
7314,0,0.6798,13
7314,1,0.3202,13
7315,0,0.53,13
7315,1,0.47,13
7316,0,0.1872,13
7316,1,0.8128,13
7317,0,0.5156,13
7317,1,0.4844,13
7318,0,0.6796,13
7318,1,0.3204,13
7319,0,0.6988,13
7319,1,0.3012,13
7320,0,0.6821,13
7320,1,0.3179,13
7321,0,0.5405,13
7321,1,0.4595,13
7322,0,0.2074,13
7322,1,0.7926,13
7323,0,0.7091,13
7323,1,0.2909,13
7324,0,0.566,13
7324,1,0.434,13
7325,0,0.6634,13
7325,1,0.3366,13
7326,0,0.6509,13
7326,1,0.3491,13
7327,0,0.7269,13
7327,1,0.2731,13
7328,0,0.6656,13
7328,1,0.3344,13
7329,0,0.5803,13
7329,1,0.4197,13
7330,0,0.1469,13
7330,1,0.8531,13
7331,0,0.2147,13
7331,1,0.7853,13
7332,0,0.4436,13
7332,1,0.5564,13
7333,0,0.3944,13
7333,1,0.6056,13
7334,0,0.5763,13
7334,1,0.4237,13
7335,0,0.6206,13
7335,1,0.3794,13
7336,0,0.4783,13
7336,1,0.5217,13
7337,0,0.7056,13
7337,1,0.2944,13
7338,0,0.7791,13
7338,1,0.2209,13
7339,0,0.7811,13
7339,1,0.2189,13
7340,0,0.4667,13
7340,1,0.5333,13
7341,0,0.3306,13
7341,1,0.6694,13
7342,0,0.752,13
7342,1,0.248,13
7343,0,0.4365,13
7343,1,0.5635,13
7344,0,0.5747,13
7344,1,0.4253,13
7345,0,0.3853,13
7345,1,0.6147,13
7346,0,0.1952,13
7346,1,0.8048,13
7347,0,0.2224,13
7347,1,0.7776,13
7348,0,0.116,13
7348,1,0.884,13
7349,0,0.5881,13
7349,1,0.4119,13
7350,0,0.2639,13
7350,1,0.7361,13
7351,0,0.2655,13
7351,1,0.7345,13
7352,0,0.888,13
7352,1,0.112,13
7353,0,0.3616,13
7353,1,0.6384,13
7354,0,0.2271,13
7354,1,0.7729,13
7355,0,0.2304,13
7355,1,0.7696,13
7356,0,0.2787,13
7356,1,0.7213,13
7357,0,0.3809,13
7357,1,0.6191,13
7358,0,0.3057,13
7358,1,0.6943,13
7359,0,0.1994,13
7359,1,0.8006,13
7360,0,0.4286,13
7360,1,0.5714,13
7361,0,0.2609,13
7361,1,0.7391,13
7362,0,0.5221,13
7362,1,0.4779,13
7363,0,0.7641,13
7363,1,0.2359,13
7364,0,0.053,13
7364,1,0.947,13
7365,0,0.4853,13
7365,1,0.5147,13
7366,0,0.5683,13
7366,1,0.4317,13
7367,0,0.8459,13
7367,1,0.1541,13
7368,0,0.7797,13
7368,1,0.2203,13
7369,0,0.899,13
7369,1,0.101,13
7370,0,0.7447,13
7370,1,0.2553,14
7371,0,0.8569,14
7371,1,0.1431,14
7372,0,0.7066,14
7372,1,0.2934,14
7373,0,0.769,14
7373,1,0.231,14
7374,0,0.7355,14
7374,1,0.2645,14
7375,0,0.7773,14
7375,1,0.2227,14
7376,0,0.8139,14
7376,1,0.1861,14
7377,0,0.8603,14
7377,1,0.1397,14
7378,0,0.6665,14
7378,1,0.3335,14
7379,0,0.4324,14
7379,1,0.5676,14
7380,0,0.814,14
7380,1,0.186,14
7381,0,0.8426,14
7381,1,0.1574,14
7382,0,0.8887,14
7382,1,0.1113,14
7383,0,0.7559,14
7383,1,0.2441,14
7384,0,0.7961,14
7384,1,0.2039,14
7385,0,0.56,14
7385,1,0.44,14
7386,0,0.8566,14
7386,1,0.1434,14
7387,0,0.4988,14
7387,1,0.5012,14
7388,0,0.8414,14
7388,1,0.1586,14
7389,0,0.8243,14
7389,1,0.1757,14
7390,0,0.622,14
7390,1,0.378,14
7391,0,0.7146,14
7391,1,0.2854,14
7392,0,0.7201,14
7392,1,0.2799,14
7393,0,0.52,14
7393,1,0.48,14
7394,0,0.5046,14
7394,1,0.4954,14
7395,0,0.3821,14
7395,1,0.6179,14
7396,0,0.8764,14
7396,1,0.1236,14
7397,0,0.6952,14
7397,1,0.3048,14
7398,0,0.7774,14
7398,1,0.2226,14
7399,0,0.8856,14
7399,1,0.1144,14
7400,0,0.6766,14
7400,1,0.3234,14
7401,0,0.7284,14
7401,1,0.2716,14
7402,0,0.8943,14
7402,1,0.1057,14
7403,0,0.6975,14
7403,1,0.3025,14
7404,0,0.4231,14
7404,1,0.5769,14
7405,0,0.6843,14
7405,1,0.3157,14
7406,0,0.5901,14
7406,1,0.4099,14
7407,0,0.5164,14
7407,1,0.4836,14
7408,0,0.5143,14
7408,1,0.4857,14
7409,0,0.4999,14
7409,1,0.5001,14
7410,0,0.7023,14
7410,1,0.2977,14
7411,0,0.7443,14
7411,1,0.2557,14
7412,0,0.4617,14
7412,1,0.5383,14
7413,0,0.5983,14
7413,1,0.4017,14
7414,0,0.308,14
7414,1,0.692,14
7415,0,0.9028,14
7415,1,0.0972,14
7416,0,0.4246,14
7416,1,0.5754,14
7417,0,0.6419,14
7417,1,0.3581,14
7418,0,0.7026,14
7418,1,0.2974,14
7419,0,0.6325,14
7419,1,0.3675,14
7420,0,0.3873,14
7420,1,0.6127,14
7421,0,0.2732,14
7421,1,0.7268,14
7422,0,0.2486,14
7422,1,0.7514,14
7423,0,0.3572,14
7423,1,0.6428,14
7424,0,0.3599,14
7424,1,0.6401,14
7425,0,0.4994,14
7425,1,0.5006,14
7426,0,0.4566,14
7426,1,0.5434,14
7427,0,0.4972,14
7427,1,0.5028,14
7428,0,0.3067,14
7428,1,0.6933,14
7429,0,0.28,14
7429,1,0.72,14
7430,0,0.3169,14
7430,1,0.6831,14
7431,0,0.2336,14
7431,1,0.7664,14
7432,0,0.0725,14
7432,1,0.9275,14
7433,0,0.4271,14
7433,1,0.5729,14
7434,0,0.3183,14
7434,1,0.6817,14
7435,0,0.1941,14
7435,1,0.8059,14
7436,0,0.5943,14
7436,1,0.4057,14
7437,0,0.4675,14
7437,1,0.5325,14
7438,0,0.6019,14
7438,1,0.3981,14
7439,0,0.7669,14
7439,1,0.2331,14
7440,0,0.301,14
7440,1,0.699,14
7441,0,0.4694,14
7441,1,0.5306,14
7442,0,0.4438,14
7442,1,0.5562,14
7443,0,0.7269,14
7443,1,0.2731,14
7444,0,0.2512,14
7444,1,0.7488,14
7445,0,0.317,14
7445,1,0.683,14
7446,0,0.8627,14
7446,1,0.1373,14
7447,0,0.6996,14
7447,1,0.3004,14
7448,0,0.6203,14
7448,1,0.3797,14
7449,0,0.5413,14
7449,1,0.4587,14
7450,0,0.1214,14
7450,1,0.8786,14
7451,0,0.7122,14
7451,1,0.2878,14
7452,0,0.5554,14
7452,1,0.4446,14
7453,0,0.706,14
7453,1,0.294,14
7454,0,0.7306,14
7454,1,0.2694,14
7455,0,0.7744,14
7455,1,0.2256,14
7456,0,0.6695,14
7456,1,0.3305,14
7457,0,0.7887,14
7457,1,0.2113,14
7458,0,0.2866,14
7458,1,0.7134,14
7459,0,0.32,14
7459,1,0.68,14
7460,0,0.4199,14
7460,1,0.5801,14
7461,0,0.4446,14
7461,1,0.5554,14
7462,0,0.6993,14
7462,1,0.3007,14
7463,0,0.8992,14
7463,1,0.1008,14
7464,0,0.7022,14
7464,1,0.2978,14
7465,0,0.8566,14
7465,1,0.1434,14
7466,0,0.593,14
7466,1,0.407,14
7467,0,0.5712,15
7467,1,0.4288,15
7468,0,0.6434,15
7468,1,0.3566,15
7469,0,0.7078,15
7469,1,0.2922,15
7470,0,0.4567,15
7470,1,0.5433,15
7471,0,0.4564,15
7471,1,0.5436,15
7472,0,0.7706,15
7472,1,0.2294,15
7473,0,0.6475,15
7473,1,0.3525,15
7474,0,0.7269,15
7474,1,0.2731,15
7475,0,0.5205,15
7475,1,0.4795,15
7476,0,0.6888,15
7476,1,0.3112,15
7477,0,0.7848,15
7477,1,0.2152,15
7478,0,0.7892,15
7478,1,0.2108,15
7479,0,0.6536,15
7479,1,0.3464,15
7480,0,0.3661,15
7480,1,0.6339,15
7481,0,0.4243,15
7481,1,0.5757,15
7482,0,0.3303,15
7482,1,0.6697,15
7483,0,0.5035,15
7483,1,0.4965,15
7484,0,0.8322,15
7484,1,0.1678,15
7485,0,0.3632,15
7485,1,0.6368,15
7486,0,0.5337,15
7486,1,0.4663,15
7487,0,0.2434,15
7487,1,0.7566,15
7488,0,0.4155,15
7488,1,0.5845,15
7489,0,0.1839,15
7489,1,0.8161,15
7490,0,0.2916,15
7490,1,0.7084,15
7491,0,0.3483,15
7491,1,0.6517,15
7492,0,0.345,15
7492,1,0.655,15
7493,0,0.3171,15
7493,1,0.6829,15
7494,0,0.3214,15
7494,1,0.6786,15
7495,0,0.4286,15
7495,1,0.5714,15
7496,0,0.2944,15
7496,1,0.7056,15
7497,0,0.2868,15
7497,1,0.7132,15
7498,0,0.1288,15
7498,1,0.8712,15
7499,0,0.2402,15
7499,1,0.7598,15
7500,0,0.1953,15
7500,1,0.8047,15
7501,0,0.6661,15
7501,1,0.3339,15
7502,0,0.2917,15
7502,1,0.7083,15
7503,0,0.1806,15
7503,1,0.8194,15
7504,0,0.4107,15
7504,1,0.5893,15
7505,0,0.3103,15
7505,1,0.6897,15
7506,0,0.3301,15
7506,1,0.6699,15
7507,0,0.2981,15
7507,1,0.7019,15
7508,0,0.2088,15
7508,1,0.7912,15
7509,0,0.1849,15
7509,1,0.8151,15
7510,0,0.3335,15
7510,1,0.6665,15
7511,0,0.1589,15
7511,1,0.8411,15
7512,0,0.2596,15
7512,1,0.7404,15
7513,0,0.1979,15
7513,1,0.8021,15
7514,0,0.2589,15
7514,1,0.7411,15
7515,0,0.1547,15
7515,1,0.8453,15
7516,0,0.2948,15
7516,1,0.7052,15
7517,0,0.3473,15
7517,1,0.6527,15
7518,0,0.3776,15
7518,1,0.6224,15
7519,0,0.5604,15
7519,1,0.4396,15
7520,0,0.4733,15
7520,1,0.5267,15
7521,0,0.3082,15
7521,1,0.6918,15
7522,0,0.3784,15
7522,1,0.6216,15
7523,0,0.2721,15
7523,1,0.7279,15
7524,0,0.7586,15
7524,1,0.2414,15
7525,0,0.4168,15
7525,1,0.5832,15
7526,0,0.7137,15
7526,1,0.2863,15
7527,0,0.4462,15
7527,1,0.5538,15
7528,0,0.4001,15
7528,1,0.5999,15
7529,0,0.1709,15
7529,1,0.8291,15
7530,0,0.6599,15
7530,1,0.3401,15
7531,0,0.55,15
7531,1,0.45,15
7532,0,0.3811,15
7532,1,0.6189,15
7533,0,0.5039,15
7533,1,0.4961,15
7534,0,0.7201,15
7534,1,0.2799,15
7535,0,0.2312,15
7535,1,0.7688,15
7536,0,0.1954,15
7536,1,0.8046,15
7537,0,0.2037,15
7537,1,0.7963,15
7538,0,0.3147,15
7538,1,0.6853,15
7539,0,0.116,15
7539,1,0.884,15
7540,0,0.4073,15
7540,1,0.5927,15
7541,0,0.6897,15
7541,1,0.3103,15
7542,0,0.4998,15
7542,1,0.5002,15
7543,0,0.5802,15
7543,1,0.4198,15
7544,0,0.492,15
7544,1,0.508,15
7545,0,0.5288,15
7545,1,0.4712,15
7546,0,0.6297,15
7546,1,0.3703,15
7547,0,0.7095,15
7547,1,0.2905,15
7548,0,0.5688,15
7548,1,0.4312,15
7549,0,0.4054,15
7549,1,0.5946,15
7550,0,0.2989,15
7550,1,0.7011,15
7551,0,0.1447,15
7551,1,0.8553,15
7552,0,0.3125,15
7552,1,0.6875,15
7553,0,0.3019,15
7553,1,0.6981,15
7554,0,0.2996,15
7554,1,0.7004,15
